"@timestamp","_id","_ignored","_index","_score",assetId,"assetId.keyword",assetName,assetType,cmdbStatus,csuId,csuName,customerId,customerName,enrichmentIssue,enrichmentStatus,"kafka.topic","kafka.topic.keyword",l1Support,l1SupportName,l2Support,l2SupportName,lastPresence,"log.file.path","log.file.path.keyword","monitoredBy.createdAt","monitoredBy.instance.instanceName","monitoredBy.instance.instanceName.keyword","monitoredBy.instance.platformName","monitoredBy.instance.platformName.keyword","monitoredBy.updatedAt","monitoredBy.updatedBy","monitoredBy.updatedBy.keyword","monitoredBy_0_instanceName","monitoredBy_0_instanceName.keyword","monitoredBy_0_platformName","monitoredBy_0_platformName.keyword",monitoringAllowed,networkZone,offer,organization
"Jul 5 2026 @ 03:00:53.438","EHiTL58BJZ6TYHmt_xkt","-","mib_ingest-2026.07.05","-",DF004NEP6F,DF004NEP6F,"SSL-CFE-EUFR1-INET1",Equipment,Operational,DO001F1CF7,"FAA-CFE-EUFR3-GATEWAY1",682255,"COMPAGNIE FRANCILIENNE D'EQUIPEMENT","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQITB,"ESC OPS SD L1 Monitoring CAI",ATQISE,"ESC OPS Sec L2 Supp MRU (MRU)","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,Internet,"Flexible Applications Access",SECURITY,"-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.438","EXiTL58BJZ6TYHmt_xkt","-","mib_ingest-2026.07.05","-",DF004HV912,DF004HV912,LX04167D,Equipment,Operational,DO000RJX97,"SAFRAN RATING FRANCE",660106,"EQUANT IT&S","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIGE,"OCB CSD CSS-PHCI IND L1 ACE",ATQIHB,"OCB CSD CIS-PHCI GLO L2 OBSITB","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"ein_cesson","Hosting for OBS IT","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.438","EniTL58BJZ6TYHmt_xkt","-","mib_ingest-2026.07.05","-",DF0040UX63,DF0040UX63,VSTEDPPRPTRPT06,Equipment,Operational,DO000ZFUA9,"STEFIT-MAPP-PENTAHO-PREPRD",4947839,"STEF INFORMATION ET TECHNOLOGIES","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQITG,"OCB CSD CSS-PHCI MRU L1",ATQIF1,"OCB CSD CIS-PHCI MRU L2 GRDF","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"stef_it_vdr","Private Cloud","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.438","IXiTL58BJZ6TYHmt_xku","-","mib_ingest-2026.07.05","-",DF004K3T75,DF004K3T75,p021m30vprex011,Equipment,Operational,DO001G8JFB,"CAV-VCoD-ORANGE-OCB0006828",660341,"ORANGE SA","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIFM,"OCB CSD CSS-SHC EGY L1 SagemC",ATQIMU,"OCB CSD CIS-SHC POL L2 NGP SYS","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"(empty)","Cloud Avenue","SHARED CLOUD","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.438","IniTL58BJZ6TYHmt_xku","-","mib_ingest-2026.07.05","-",DI001ALZEF,DI001ALZEF,"SAMU-MOS-NICE-PPROD-BVA-INFORM",TSU,"4.Into service",DO000WR5E4,"SAMU-MOS-NICE-PPROD",679211,"ORANGE APPLICATIONS FOR BUSINESS","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQGIS,"COCKPIT SECURISE",ATQITO,"GDO TRUST FRA L1 SD","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"casa_v2_vdr","Private Cloud","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.438","I3iTL58BJZ6TYHmt_xku","-","mib_ingest-2026.07.05","-",DF003WM158,DF003WM158,"sw-JE-SPRINGFIELD-INET",Equipment,Operational,DO0014FDDC,"MFWFN-JE-SPRINGFIELD-INET",660189,"JOHNSON ELECTRIC INTERNATIONAL LIMITED","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQPSM,"ESC OPS SD L1 Proactive Security Monitoring",ATQISS,"ESC OPS Sec L2 Supp Global SOC (EUMA EG)","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,Internet,"MFW Fortinet NG",SECURITY,"-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.438","JHiTL58BJZ6TYHmt_xku","-","mib_ingest-2026.07.05","-",DF004GH930,DF004GH930,v011m00tlbdev04,Equipment,"Test platform",DO0014RLD4,"PF-NGP-VdR-Lab-GLOBAL NGP",683649,"ORANGE OCB SHARED CLOUD","Events from this asset will be not shown to L1 Team due to his status in CMDB (Test platform), you should review it",WARNING,"casa_mon_mib","casa_mon_mib",ATQILR,"OCB CSD CIS-SHC GLO L3 NGP SYS",ATQI99,"OCB CSD CIS-SHC GLO L3 Devops","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-SHC","SHARED CLOUD","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.438","JXiTL58BJZ6TYHmt_xku","-","mib_ingest-2026.07.05","-",DF004HYS78,DF004HYS78,"dms-CAP_GEMINI-MAD-INET",Equipment,Operational,DO000KJ9A3,"csu-dms-CAP_GEMINI-MAD-INET",33852,"Cap Gemini Service","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQPSM,"ESC OPS SD L1 Proactive Security Monitoring",CYBIN1,"ESC OPS Sec L1 CYBERSOC Int.","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"(empty)","Managed Site Guardian",SECURITY,"-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.438","JniTL58BJZ6TYHmt_xku","-","mib_ingest-2026.07.05","-",DF004DBT57,DF004DBT57,v011m00tlbmathieu01,Equipment,"Test platform",DO0014RLD4,"PF-NGP-VdR-Lab-GLOBAL NGP",683649,"ORANGE OCB SHARED CLOUD","Events from this asset will be not shown to L1 Team due to his status in CMDB (Test platform), you should review it",WARNING,"casa_mon_mib","casa_mon_mib",ATQILR,"OCB CSD CIS-SHC GLO L3 NGP SYS",ATQI99,"OCB CSD CIS-SHC GLO L3 Devops","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-SHC","SHARED CLOUD","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","8HiTL58BJZ6TYHmt_xgX","-","mib_ingest-2026.07.05","-",DF004LF303,DF004LF303,"rom02-esa-cnx93-nas_sw1a",Equipment,Operational,DO00137GCE,"ESA-ESACLOUD-IaaS-Redundant",9765,ESRIN,"Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIGD,"OCB CSD CSS-PHCI IND L1 TECH",ATQIIL,"OCB CSD CIS-WLS GLO L2","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"ESA_CPS","Private Cloud","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","8XiTL58BJZ6TYHmt_xgZ","-","mib_ingest-2026.07.05","-",DF001SY445,DF001SY445,"C6-stx-infra-1",Equipment,Operational,DO0010Z7B4,"674140-LAN-",674140,EQUANT1,"Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIH3,"OCB CSD CSS-MS EGY L1 SD",ATQIIL,"OCB CSD CIS-WLS GLO L2","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-CIS","WAN LAN SERVICES","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","XOeTL58Bwq2LDG-78A_y","-","mib_ingest-2026.07.05","-",DF004LHF76,DF004LHF76,v010w02eprqs095b,Equipment,Operational,DO00146TCC,"PF-NGP-VdR-Prod-GLOBAL NGP",683649,"ORANGE OCB SHARED CLOUD","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIFM,"OCB CSD CSS-SHC EGY L1 SagemC",ATQIIR,"OCB CSD CIS-SHC GLO L2 NGP SYS","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-SHC","SHARED CLOUD","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","8niTL58BJZ6TYHmt_xgc","-","mib_ingest-2026.07.05","-",DF004PW54E,DF004PW54E,PBVAOMRESPESX63,Equipment,Operational,DO001135B3,"PF-ORANGE-MONEY-NMD",660341,"ORANGE SA","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIH1,"OCB CSD CSS-PHCI IND L1 PIXEL",ATQIH2,"OCB CSD CIS-PHCI IND L2 PIXEL","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-PHCI","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","83iTL58BJZ6TYHmt_xgc","-","mib_ingest-2026.07.05","-",DF004M8D71,DF004M8D71,DLNGP015H100003,Equipment,"Production in progress",DO001EJ58B,"PF-NGP-VDR-Prod-BMS GEN IA",683649,"ORANGE OCB SHARED CLOUD","Events from this asset will be not shown to L1 Team due to his status in CMDB (Production in progress), you should review it",WARNING,"casa_mon_mib","casa_mon_mib",ATQITO,"OCB CSD CSS-SHC FRA L1 SD SecNUMCloud",ATQIMU,"OCB CSD CIS-SHC POL L2 NGP SYS","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-SHC","SHARED CLOUD","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","9HiTL58BJZ6TYHmt_xgc","-","mib_ingest-2026.07.05","-",DF003KQC61,DF003KQC61,LX04031D,Equipment,Operational,DO000RHP9F,SIDRE,660106,"EQUANT IT&S","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIGE,"OCB CSD CSS-PHCI IND L1 ACE",ATQIHB,"OCB CSD CIS-PHCI GLO L2 OBSITB","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"ein_vdr","Hosting for OBS IT","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","9XiTL58BJZ6TYHmt_xgc","-","mib_ingest-2026.07.05","-",DF004BNA56,DF004BNA56,"FLEXSTCLU0B-01",Equipment,Operational,DO00198085,"CAVI-Storage-Redundant",9765,ESRIN,"Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIGD,"OCB CSD CSS-PHCI IND L1 TECH",ATQIGS,"OCB CSD CIS-PHCI IND L2 ZEST","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"ESA_CPS","Private Cloud","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","9niTL58BJZ6TYHmt_xgc","-","mib_ingest-2026.07.05","-",DF004MDM78,DF004MDM78,"SHS-POL6M",Equipment,Operational,DO00112AC7,"679-SYS-CIC2.0",679,"EQUANT UK LTD","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIFM,"OCB CSD CSS-SHC EGY L1 SagemC",ATQIIB,"OCB CSD CIS-PHCI IND L2 FUSION","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-SHC","SHARED CLOUD","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","93iTL58BJZ6TYHmt_xgc","-","mib_ingest-2026.07.05","-",DO000ZG2CE,DO000ZG2CE,"STEFIT-MAPP-SOA-PREPRD",CSU,"4.Into service",DO000ZG2CE,"STEFIT-MAPP-SOA-PREPRD",4947839,"STEF INFORMATION ET TECHNOLOGIES","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQITG,"OCB CSD CSS-PHCI MRU L1",ATQIF1,"OCB CSD CIS-PHCI MRU L2 GRDF","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 21 2026 @ 15:19:24.092","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158","denis.choulette@orange.com","denis.choulette@orange.com","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"stef_it_vdr","Private Cloud","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","-HiTL58BJZ6TYHmt_xgc","-","mib_ingest-2026.07.05","-",DF004T0B22,DF004T0B22,"SRV-GS-URO-SDWAN_BOUNCE",Equipment,Operational,DO0010UWD4,"MFWFN-GS-SDWAN_FORTINET",683651,"ORANGE CSO SCS SECURITY","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQPSM,"ESC OPS SD L1 Proactive Security Monitoring",ATQSDW,"ESC OPS Sec L2 SDWAN UNI OPS","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,Internet,"MFW Fortinet NG",SECURITY,"-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","-XiTL58BJZ6TYHmt_xgc","-","mib_ingest-2026.07.05","-",DF004RPY2D,DF004RPY2D,"fw-AVERY-BIYAGAMA-INET1",Equipment,Operational,DO001J0WCB,"MFWFN-[customer_name]-[location]-[function]",39350,"AVERY DENNISON CORPORATION","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQPSM,"ESC OPS SD L1 Proactive Security Monitoring",ATQISS,"ESC OPS Sec L2 Supp Global SOC (EUMA EG)","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,Internet,"MFW Fortinet NG",SECURITY,"-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","-niTL58BJZ6TYHmt_xgc","-","mib_ingest-2026.07.05","-",DF004MMM78,DF004MMM78,v010w02eprqs099b,Equipment,Operational,DO00146TCC,"PF-NGP-VdR-Prod-GLOBAL NGP",683649,"ORANGE OCB SHARED CLOUD","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIFM,"OCB CSD CSS-SHC EGY L1 SagemC",ATQIIR,"OCB CSD CIS-SHC GLO L2 NGP SYS","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-SHC","SHARED CLOUD","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","-3iTL58BJZ6TYHmt_xgc","-","mib_ingest-2026.07.05","-",DF00498S5E,DF00498S5E,v021m00iprli01a,Equipment,Operational,DO0017XZC8,"PF-NGP-Chartres-Prod-IaaS INT",683649,"ORANGE OCB SHARED CLOUD","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQIFM,"OCB CSD CSS-SHC EGY L1 SagemC",ATQIIR,"OCB CSD CIS-SHC GLO L2 NGP SYS","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-SHC","SHARED CLOUD","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","_HiTL58BJZ6TYHmt_xgc","-","mib_ingest-2026.07.05","-",DF003PZG3F,DF003PZG3F,VSTEIPRAOPMNG01,Equipment,Operational,DO000Z33CF,"PF-STEF IT RUE-SYS",4947839,"STEF INFORMATION ET TECHNOLOGIES","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQITG,"OCB CSD CSS-PHCI MRU L1",ATQIF1,"OCB CSD CIS-PHCI MRU L2 GRDF","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-PHCI","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","_XiTL58BJZ6TYHmt_xgc","-","mib_ingest-2026.07.05","-",DF002J6X7C,DF002J6X7C,bva07pwicaadi1,Equipment,Operational,DO00110YDF,"PF-UHP/RAZ-VDR",683646,"ORANGE OCB SQWAD","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQFLX,"OCB CSD CSS-FE EGY L1 SD",ATQIIA,"OCB CSD SQD GLO L2 CASA","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-SQD",SQUAD,"-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","_niTL58BJZ6TYHmt_xgc","-","mib_ingest-2026.07.05","-",DF0042G307,DF0042G307,RNS01PLICAPSMP1,Equipment,Operational,DO00110GC1,"PF-UHP/RAZ-CES",683646,"ORANGE OCB SQWAD","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQFLX,"OCB CSD CSS-FE EGY L1 SD",ATQIIA,"OCB CSD SQD GLO L2 CASA","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-SQD",SQUAD,"-","-","-","-","-","-"
"Jul 5 2026 @ 03:00:53.437","_3iTL58BJZ6TYHmt_xgc","-","mib_ingest-2026.07.05","-",DF002XH971,DF002XH971,PUROSTEPPRPVE02,Equipment,Operational,DO000Z32CE,"PF-STEF IT VDR-SYS",4947839,"STEF INFORMATION ET TECHNOLOGIES","Status OK in CMDB",OK,"casa_mon_mib","casa_mon_mib",ATQITG,"OCB CSD CSS-PHCI MRU L1",ATQIF1,"OCB CSD CIS-PHCI MRU L2 GRDF","Jul 4 2026 @ 03:00:00.000","/tmp/mib_ingest/mib_ingest-20260705_0000.json","/tmp/mib_ingest/mib_ingest-20260705_0000.json","Apr 1 2026 @ 13:35:08.857","Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2","Jul 5 2026 @ 05:00:07.158",system,system,"Zabbix_CASA_01","Zabbix_CASA_01","Zabbix_CASA_V2","Zabbix_CASA_V2",true,"Cesson_Default","Cloud Infra Platform-PHCI","PRIVATE AND HYBRID CLOUD INFRASTRUCTURE","-","-","-","-","-","-"
